rownumber,experiment,participant,block_order,data_type,fp_c_tt1,fp_c_tt2,fp_c_tt3,fp_c_tt4,fp_ic_tt1,fp_ic_tt2,fp_ic_tt3,fp_ic_tt4,t1_c_tt1,t1_c_tt2,t1_c_tt3,t1_c_tt4,t1_ic_tt1,t1_ic_tt2,t1_ic_tt3,t1_ic_tt4,t2_c_tt1,t2_c_tt2,t2_c_tt3,t2_c_tt4,t2_ic_tt1,t2_ic_tt2,t2_ic_tt3,t2_ic_tt4,t3_c_tt1,t3_c_tt2,t3_c_tt3,t3_c_tt4,t3_ic_tt1,t3_ic_tt2,t3_ic_tt3,t3_ic_tt4
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 4 Raw Latency,905,1076,1311,1341,1124,921,1123,1295,1701,1358,1654,1841,983,1419,1201,1389,890,1700,1217,1295,1419,983,1233,1529,998,1435,1420,1342,1202,1107,1280,1419
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 5 Raw Latency,2168,1623,1747,1264,2059,1263,1279,1326,1124,1654,1326,2325,1451,983,1139,1841,967,951,1248,1466,1934,1029,1030,1357,874,1232,1092,1248,1279,905,1435,1388
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 6 Raw Latency,952,2106,1341,999,1809,1030,1108,1810,1279,1404,1295,1186,1498,905,1123,1279,1014,1139,1295,1186,1155,827,1311,2012,1139,1653,1357,1419,1045,967,1139,1466
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 1 Accuracy,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 2 Accuracy,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 4 Accuracy,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 060,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 1 Raw Latency,1638,1498,1310,1232,1138,983,1295,1747,827,1263,1388,1201,873,796,1170,1014,1061,967,2512,1170,983,920,1154,2262,1061,1498,1716,1373,1544,1685,1202,1607
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 2 Raw Latency,1139,1528,1326,1607,1139,920,1295,1170,873,1092,967,1326,1467,1419,1279,1950,842,1170,1138,1295,2028,1372,1014,2386,952,2153,1061,1217,1014,1514,1201,2044
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 3 Raw Latency,826,1404,1607,1123,1123,1124,1217,1919,967,1794,1264,1248,1076,1248,1124,2012,936,1170,1451,1342,749,967,1030,1763,858,1170,1748,1077,1997,1528,1544,1778
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 4 Raw Latency,826,1451,1965,1872,1185,952,1389,2262,952,1684,1310,1170,1030,1014,1279,1420,858,1513,1217,1576,1092,1138,1154,1248,1045,2059,1311,1669,1903,1061,936,2527
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 5 Raw Latency,1264,1451,1467,1310,1810,1138,1139,1560,842,1294,1326,2465,1529,1139,1201,1497,1061,2418,2091,1654,1217,936,1061,1576,1201,1372,1154,1310,967,1154,1248,2106
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 6 Raw Latency,967,1092,1576,1154,2106,889,1513,1856,905,1029,1092,858,1077,812,1076,1326,936,983,1700,1779,967,1919,1170,936,983,1279,1592,1014,1654,1108,1030,2060
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 2 Accuracy,Correct,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 3 Accuracy,Correct,Correct,Wrong,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 4 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 062,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 1 Raw Latency,1185,1326,1919,1716,1139,1124,1467,1264,1155,999,1451,1295,1154,1030,1217,1248,1077,1264,1529,1560,1201,1201,1232,2355,1217,1154,1576,1420,1264,1092,1497,1982
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 2 Raw Latency,1233,1670,1357,1310,1060,1061,1264,2137,1014,1170,1357,1373,1232,1389,1638,1685,1154,1341,1794,1731,1139,1716,1295,1404,1154,1217,1763,1357,1326,1139,1419,1233
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 3 Raw Latency,1092,1357,1233,1373,1513,1201,1233,1436,1685,1186,1669,1373,1108,1248,1123,1201,936,983,1217,1264,1310,936,1217,1419,1045,1061,1186,1420,1092,1263,1513,1357
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 4 Raw Latency,1825,2075,1404,1326,1139,1233,1685,1201,1732,1233,1372,1404,1045,1076,1138,1232,1077,1108,1342,1077,1264,1357,1295,1701,1108,1372,1186,2309,1358,1202,1263,1591
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 5 Raw Latency,1404,1592,1467,3198,2028,1388,1357,1451,1092,1186,1107,1373,1061,982,1326,1778,1014,1108,1357,1497,2184,1092,1388,1638,1124,1155,1280,2106,1357,1451,1934,1591
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 6 Raw Latency,1295,982,2075,1388,1389,1014,1264,1124,1154,1061,1528,1186,1061,1154,1357,1342,1076,1029,1279,2028,1310,998,936,1716,1092,999,1310,1841,1950,1077,1295,1357
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 1 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 3 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 4 Accuracy,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 5 Accuracy,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 064,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 1 Raw Latency,1014,1264,1279,1123,1466,1154,2059,1154,1311,1326,1576,1404,2262,1076,1186,1232,1092,1170,1794,1404,1076,1684,1825,1388,982,1108,1310,1155,1404,1170,1498,1045
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 2 Raw Latency,1155,1311,2324,1420,1248,1310,1311,1482,1170,1950,1217,1623,1373,1342,2324,1576,998,1404,1810,1185,1030,1450,1653,1451,1279,1560,1623,1467,1046,1466,1592,2199
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 3 Raw Latency,936,1263,1202,2137,1154,952,1201,1826,889,983,2090,1139,1263,1732,1123,1467,1092,1170,1279,1139,1623,1201,1201,1280,1061,1295,1498,1248,1092,1061,1404,1638
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 4 Raw Latency,1638,1092,1514,1513,1264,1763,1170,1404,905,1216,1669,1482,1685,1685,1451,1295,1076,1311,2184,2215,1076,1232,1482,1965,1186,1217,1342,1467,1233,1545,1420,1654
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 5 Raw Latency,1420,1279,1529,2106,1482,1076,1263,1576,1216,1575,1762,2184,1186,1638,1560,2137,1045,1669,1762,1435,1654,1482,2902,1466,1201,1560,1856,1654,1217,1123,1685,1810
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 6 Raw Latency,1108,936,1030,1248,1092,1389,1233,1139,1092,999,1466,1014,921,1342,1404,1794,1185,1092,1544,1170,1030,983,1388,1935,1045,905,1279,1248,1638,1046,1420,1155
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 3 Accuracy,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 4 Accuracy,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 5 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 6 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 7 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 8 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 9 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 10 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 11 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 066,consistent,Target 12 Accuracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 1 Raw Latency,796,921,1622,2091,1310,905,1700,1342,921,1435,1311,1248,1107,1326,1076,1310,1544,1467,1419,2137,1045,2231,1747,1701,1373,1014,1670,1825,1622,1014,2324,2620
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 2 Raw Latency,843,1513,1732,1841,1124,1077,999,1420,921,1045,1731,1529,2215,1014,998,1467,1513,1061,1404,2402,1045,967,1982,2262,1092,967,1965,1420,1201,983,1357,1076
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 3 Raw Latency,842,1357,1513,1046,1248,1077,1201,1934,874,1357,1529,2138,1139,1029,1826,1513,905,1045,1856,1747,1264,1014,1015,1108,1030,1669,1139,1014,1623,1014,1014,2059
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 4 Raw Latency,1108,1185,1201,1950,1092,1123,1779,1701,1092,952,1108,1701,1310,1279,1919,1544,904,1060,1030,1513,1388,967,1092,1529,1513,1498,2590,1794,1482,1123,2559,1841
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 5 Raw Latency,1029,2512,1810,1716,1092,1373,1747,1965,874,1170,843,1576,1170,967,1592,1217,2137,1233,1514,1576,1342,1467,1436,1108,1217,1419,1046,1669,1342,1155,1606,1466
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 6 Raw Latency,890,842,1108,1841,1607,936,1107,1763,765,1545,1669,1857,1311,983,1544,1170,765,967,1888,1514,1623,1014,2386,1919,983,1513,2028,951,1420,920,1077,1623
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 7 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 8 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 9 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 10 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 11 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 12 Raw Latency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 1 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Wrong,Wrong,Correct,Correct,Correct,Wrong,Wrong,Wrong,Wrong,Correct,Correct,Wrong,Wrong,Wrong,Wrong,Correct,Correct,Wrong
1,van der kaap et al - 2018 - needs satisfaction irap,Participant 1,consistent,Target 2 Accuracy,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Wrong,Correct,Correct,Correct,Correct,Wrong,Wrong,Wrong,Wrong,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct,Wrong,Wrong,Correct,Correct,Correct
